Date,Open,High,Low,Close,Adj Close,Volume
2002-12-19,26.25,26.25,26.0,26.239999771118164,16.072113037109375,16208
2002-12-20,27.5,30.979999542236328,26.75,29.600000381469727,18.130126953125,373224
2002-12-23,29.5,30.610000610351562,28.0,28.530000686645508,17.47474479675293,153044
2002-12-24,29.190000534057617,30.049999237060547,28.549999237060547,29.59000015258789,18.12400245666504,88172
2002-12-25,29.59000015258789,29.59000015258789,29.59000015258789,29.59000015258789,18.12400245666504,0
2002-12-26,30.799999237060547,30.989999771118164,28.8799991607666,29.209999084472656,17.891252517700195,98208
2002-12-27,30.1299991607666,30.43000030517578,29.18000030517578,29.43000030517578,18.0260009765625,27808
2002-12-30,29.25,29.309999465942383,28.639999389648438,28.84000015258789,17.664628982543945,18444
2002-12-31,30.0,30.799999237060547,29.309999465942383,29.989999771118164,18.369003295898438,136876
2003-01-01,31.0,31.0,30.059999465942383,30.139999389648438,18.46088218688965,76396
2003-01-02,30.729999542236328,30.959999084472656,29.049999237060547,29.280000686645508,17.93412971496582,64988
2003-01-03,29.75,30.0,29.15999984741211,29.309999465942383,17.952503204345703,28568
2003-01-06,29.0,29.459999084472656,28.6299991607666,28.780000686645508,17.62787628173828,21264
2003-01-07,29.0,29.1299991607666,27.790000915527344,28.149999618530273,17.241994857788086,14524
2003-01-08,28.610000610351562,29.0,28.5,28.889999389648438,17.695253372192383,15152
2003-01-09,29.0,29.850000381469727,28.639999389648438,29.209999084472656,17.891252517700195,19444
2003-01-10,29.18000030517578,29.25,28.25,28.329999923706055,17.352251052856445,8272
2003-01-13,27.760000228881836,28.25,27.0,27.15999984741211,16.635618209838867,10644
2003-01-14,27.850000381469727,28.299999237060547,27.579999923706055,27.93000030517578,17.107250213623047,10100
2003-01-15,28.0,28.149999618530273,26.829999923706055,27.030000686645508,16.55599594116211,17700
2003-01-16,26.299999237060547,27.229999542236328,26.25,26.540000915527344,16.25586700439453,11252
2003-01-17,26.0,26.739999771118164,26.0,26.309999465942383,16.114988327026367,10432
2003-01-20,26.0,26.0,25.040000915527344,25.549999237060547,15.64948558807373,19716
2003-01-21,24.6299991607666,25.229999542236328,24.5,24.559999465942383,15.043107032775879,19196
2003-01-22,24.510000228881836,26.110000610351562,24.25,25.350000381469727,15.526988983154297,45420
2003-01-23,25.649999618530273,25.75,24.709999084472656,25.260000228881836,15.471857070922852,22080
2003-01-24,24.850000381469727,25.149999618530273,24.5,24.799999237060547,15.190107345581055,23052
2003-01-27,23.780000686645508,24.229999542236328,20.780000686645508,21.239999771118164,13.009592056274414,17948
2003-01-28,21.079999923706055,22.479999542236328,21.079999923706055,22.030000686645508,13.493471145629883,26644
2003-01-29,22.030000686645508,22.989999771118164,21.510000228881836,21.829999923706055,13.370970726013184,28388
2003-01-30,21.3799991607666,21.3799991607666,20.3799991607666,20.600000381469727,12.617592811584473,31200
2003-01-31,20.09000015258789,20.93000030517578,20.09000015258789,20.780000686645508,12.727838516235352,15304
2003-02-03,19.0,22.40999984741211,19.0,21.84000015258789,13.377097129821777,18500
2003-02-04,22.350000381469727,22.59000015258789,21.889999389648438,22.209999084472656,13.603716850280762,18628
2003-02-05,21.549999237060547,22.100000381469727,21.280000686645508,21.530000686645508,13.18722152709961,11672
2003-02-06,21.75,21.959999084472656,21.1299991607666,21.780000686645508,13.34034252166748,7516
2003-02-07,21.3799991607666,21.700000762939453,21.190000534057617,21.649999618530273,13.260719299316406,4632
2003-02-10,20.68000030517578,21.149999618530273,20.68000030517578,20.760000228881836,12.715590476989746,1772
2003-02-11,20.75,21.489999771118164,20.0,20.040000915527344,12.27458667755127,10800
2003-02-12,20.239999771118164,20.239999771118164,19.600000381469727,19.75,12.096959114074707,1552
2003-02-13,19.75,19.75,19.75,19.75,12.096959114074707,0
2003-02-14,20.0,20.5,19.989999771118164,20.25,12.403212547302246,13856
2003-02-17,20.290000915527344,21.5,20.290000915527344,21.329999923706055,13.064716339111328,18908
2003-02-18,25.5,25.5,21.25,21.59000015258789,13.223971366882324,12676
2003-02-19,22.229999542236328,22.229999542236328,21.18000030517578,21.530000686645508,13.18722152709961,10120
2003-02-20,20.8799991607666,21.229999542236328,20.25,20.780000686645508,12.727838516235352,11524
2003-02-21,20.450000762939453,21.0,20.43000030517578,20.59000015258789,12.611464500427246,8828
2003-02-24,17.75,20.8799991607666,17.75,20.510000228881836,12.56246280670166,364
2003-02-25,20.0,20.110000610351562,19.8799991607666,19.989999771118164,12.243961334228516,6780
2003-02-26,20.149999618530273,20.5,19.799999237060547,19.860000610351562,12.164338111877441,4548
2003-02-27,20.25,20.8799991607666,20.25,20.479999542236328,12.544090270996094,24204
2003-02-28,21.25,21.559999465942383,20.5,21.399999618530273,13.107590675354004,22020
2003-03-03,21.25,21.93000030517578,21.190000534057617,21.389999389648438,13.101465225219727,5824
