Date,Open,High,Low,Close,Adj Close,Volume
2008-04-08,157.15109252929688,157.15109252929688,124.0781478881836,139.15103149414062,113.92144775390625,11867
2008-04-09,138.10247802734375,139.80636596679688,132.81605529785156,135.3063507080078,110.77384185791016,2591
2008-04-10,136.39859008789062,144.17532348632812,136.3112030029297,144.17532348632812,118.03477478027344,891
2008-04-11,143.73841857910156,143.73841857910156,131.98594665527344,136.3112030029297,111.59648895263672,1186
2008-04-15,133.07818603515625,161.47634887695312,133.0345001220703,146.14134216308594,119.64432525634766,550
2008-04-16,142.427734375,161.65110778808594,136.39859008789062,151.47146606445312,124.008056640625,3218
2008-04-17,155.53457641601562,159.90353393554688,152.9132080078125,157.36953735351562,128.83673095703125,1113
2008-04-21,145.9228973388672,159.90353393554688,145.9228973388672,157.5006103515625,128.94403076171875,1392
2008-04-22,161.65110778808594,161.65110778808594,155.09768676757812,156.62681579589844,128.22866821289062,685
2008-04-23,157.28216552734375,161.65110778808594,149.41806030273438,161.12684631347656,131.9127960205078,1397
2008-04-24,152.9132080078125,170.3016357421875,152.9132080078125,157.9375,129.3016815185547,695
2008-04-25,169.51522827148438,169.51522827148438,151.03456115722656,158.33070373535156,129.6236114501953,838
2008-04-28,151.60252380371094,168.6414337158203,132.16070556640625,152.12680053710938,124.54454803466797,2827
2008-04-29,143.1704559326172,151.90835571289062,143.1704559326172,146.7093048095703,120.10929870605469,520
2008-04-30,143.38890075683594,164.27247619628906,139.8937530517578,149.2869873046875,122.21963500976562,4198
2008-05-02,166.0200653076172,166.0200653076172,152.476318359375,162.9617919921875,133.4150390625,3265
2008-05-05,187.86480712890625,187.86480712890625,153.00059509277344,153.00059509277344,125.25997161865234,1036
2008-05-06,176.5055389404297,176.5055389404297,152.38894653320312,156.2772979736328,127.9425277709961,1737
2008-05-07,158.94236755371094,162.52490234375,148.5442657470703,158.63653564453125,129.87399291992188,2317
2008-05-08,159.90353393554688,165.14627075195312,152.9569091796875,154.0054473876953,126.08259582519531,1906
2008-05-09,151.25302124023438,152.9132080078125,144.61221313476562,145.04910278320312,118.75012969970703,382
2008-05-12,123.16067504882812,150.8161163330078,123.16067504882812,147.71417236328125,120.9320068359375,4981
2008-05-13,149.41806030273438,152.82583618164062,144.04425048828125,150.29183959960938,123.04230499267578,16418
2008-05-14,156.4083709716797,156.97633361816406,150.29183959960938,152.7821502685547,125.08110809326172,1263
2008-05-15,152.0394287109375,160.77732849121094,151.25302124023438,151.82098388671875,124.29419708251953,2439
2008-05-16,157.28216552734375,164.49093627929688,152.25787353515625,157.58799743652344,129.01559448242188,7340
2008-05-20,170.38900756835938,170.38900756835938,148.5442657470703,153.1316680908203,125.36721801757812,1487
2008-05-21,156.36468505859375,159.6414031982422,151.34039306640625,157.28216552734375,128.76519775390625,1042
2008-05-22,161.65110778808594,168.59774780273438,158.5928497314453,166.3258819580078,136.16917419433594,6827
2008-05-23,163.39869689941406,172.92300415039062,163.39869689941406,171.1754150390625,140.1394500732422,5452
2008-05-26,147.49571228027344,171.9618377685547,146.88406372070312,157.41323852539062,128.8725128173828,837
2008-05-27,162.2627716064453,162.2627716064453,153.8743896484375,154.09283447265625,126.15412902832031,352
2008-05-28,136.4859619140625,157.28216552734375,136.4859619140625,147.97630310058594,121.14659881591797,344
2008-05-29,145.39862060546875,165.14627075195312,145.39862060546875,159.68508911132812,130.732421875,4717
2008-05-30,180.87448120117188,180.87448120117188,154.87924194335938,166.3258819580078,136.16917419433594,3065
2008-06-02,166.0200653076172,167.68026733398438,159.24818420410156,165.32102966308594,135.3465576171875,2690
2008-06-03,149.85494995117188,164.9715118408203,146.88406372070312,162.43753051757812,132.98582458496094,1919
2008-06-04,165.14627075195312,165.14627075195312,151.16563415527344,157.2384796142578,128.7294464111328,1461
2008-06-05,142.38404846191406,159.90353393554688,142.38404846191406,149.15591430664062,122.11233520507812,167
2008-06-06,145.26754760742188,152.9132080078125,142.427734375,148.93746948242188,121.93348693847656,1094
2008-06-09,140.68016052246094,146.79669189453125,136.3549041748047,140.3306427001953,114.88717651367188,398
2008-06-10,135.65586853027344,146.2724151611328,135.65586853027344,136.44227600097656,111.70381164550781,500
2008-06-11,135.4374237060547,152.82583618164062,135.4374237060547,143.56365966796875,117.53400421142578,1170
2008-06-12,136.3549041748047,152.9132080078125,136.3112030029297,148.9811553955078,121.96923828125,1092
2008-06-13,148.5442657470703,152.9132080078125,145.04910278320312,145.04910278320312,118.75012969970703,270
2008-06-16,140.4180145263672,155.4908905029297,140.4180145263672,147.32095336914062,120.61007690429688,450
2008-06-17,145.83551025390625,157.28216552734375,145.83551025390625,153.96176147460938,126.04684448242188,1749
2008-06-18,147.84523010253906,154.0054473876953,147.67047119140625,153.78700256347656,125.90376281738281,795
2008-06-19,152.0394287109375,153.35011291503906,147.1898956298828,153.35011291503906,125.54609680175781,19
2008-06-20,135.69955444335938,151.77728271484375,135.69955444335938,137.49082946777344,112.56226348876953,859
2008-06-23,139.80636596679688,139.80636596679688,122.41795349121094,127.35486602783203,104.26404571533203,1139
2008-06-24,123.6412582397461,125.60728454589844,113.6800537109375,118.44220733642578,96.96733856201172,891
2008-06-25,98.73825073242188,120.58299255371094,98.73825073242188,115.64608001708984,94.67819213867188,1005
2008-06-26,99.30621337890625,124.77718353271484,99.30621337890625,124.16552734375,101.6529769897461,41
2008-06-27,104.94215393066406,125.78204345703125,104.94215393066406,110.9276123046875,90.81523132324219,1034
2008-06-30,104.85477447509766,113.54898071289062,104.85477447509766,109.35478973388672,89.52757263183594,542
2008-07-01,88.34014892578125,113.5926742553711,88.34014892578125,99.39358520507812,81.3724594116211,1448
2008-07-02,83.0100326538086,107.03925323486328,83.0100326538086,99.96155548095703,81.83744049072266,5296
2008-07-03,81.69934844970703,104.59263610839844,81.69934844970703,101.22854614257812,82.87470245361328,400
2008-07-04,86.54888153076172,102.88874816894531,86.54888153076172,102.58292388916016,83.98352813720703,2073
2008-07-07,88.25276947021484,117.96162414550781,88.25276947021484,111.67033386230469,91.42328643798828,3704
2008-07-08,96.11687469482422,113.5926742553711,96.11687469482422,111.18975067138672,91.02984619140625,1131
2008-07-09,92.05375671386719,119.92765045166016,92.05375671386719,110.05382537841797,90.09986114501953,4157
2008-07-10,92.228515625,115.55870056152344,92.228515625,111.18975067138672,91.02984619140625,3436
2008-07-11,95.46153259277344,113.37422943115234,95.46153259277344,105.24797821044922,86.1653823852539,3057
2008-07-14,90.87413787841797,105.94701385498047,90.87413787841797,100.74796295166016,82.48125457763672,2141
2008-07-15,83.88381958007812,103.10719299316406,83.88381958007812,102.88874816894531,84.2339096069336,1557
2008-07-16,91.74793243408203,105.64118957519531,91.74793243408203,99.87417602539062,81.76589965820312,897
2008-07-17,91.74793243408203,102.23340606689453,91.74793243408203,101.53437042236328,83.1250991821289,1177
2008-07-18,97.95183563232422,102.84506225585938,97.95183563232422,102.05864715576172,83.55430603027344,1288
2008-07-21,96.11687469482422,109.13634490966797,96.11687469482422,103.80622863769531,84.98503112792969,186
2008-07-22,96.29163360595703,106.60235595703125,96.29163360595703,104.41787719726562,85.48578643798828,355
2008-07-23,98.95669555664062,110.97130584716797,98.95669555664062,108.17517852783203,88.56185150146484,1298
2008-07-24,98.73825073242188,109.6606216430664,98.73825073242188,106.95187377929688,87.56033325195312,527
2008-07-25,96.99066925048828,113.5926742553711,96.99066925048828,109.31110382080078,89.49180603027344,1263
2008-07-28,112.71888732910156,113.37422943115234,107.47614288330078,113.24315643310547,92.71095275878906,906
2008-07-29,110.97130584716797,110.97130584716797,103.41302490234375,106.77711486816406,87.41726684570312,823
2008-07-30,103.10719299316406,110.53440856933594,103.10719299316406,106.07807922363281,86.844970703125,1158
2008-07-31,100.70427703857422,108.78682708740234,100.70427703857422,104.85477447509766,85.84347534179688,1945
2008-08-01,91.96637725830078,105.72856140136719,91.96637725830078,103.89360809326172,86.86627960205078,2340
2008-08-04,91.96637725830078,105.4664306640625,91.96637725830078,104.02467346191406,86.97587585449219,430
2008-08-05,91.96637725830078,106.60235595703125,91.96637725830078,105.3790512084961,88.1082763671875,1067
2008-08-06,103.5440902709961,109.44216918945312,99.00038146972656,101.49068450927734,84.857177734375,7571
2008-08-07,98.95669555664062,107.47614288330078,98.95669555664062,105.02953338623047,87.81603240966797,748
2008-08-08,91.96637725830078,124.95194244384766,91.96637725830078,107.69459533691406,90.04432678222656,7667
2008-08-11,117.08782958984375,118.35482788085938,107.60721588134766,108.61207580566406,90.81143188476562,23622
2008-08-12,115.34025573730469,115.34025573730469,103.32564544677734,105.68487548828125,88.36397552490234,9727
2008-08-13,100.48582458496094,105.72856140136719,99.6120376586914,104.28681182861328,87.19505310058594,3615
2008-08-14,100.48582458496094,106.25283813476562,100.48582458496094,103.5440902709961,86.57403564453125,15151
2008-08-18,100.66058349609375,106.34021759033203,100.66058349609375,102.6266098022461,85.80693817138672,3497
2008-08-19,97.86445617675781,103.89360809326172,97.86445617675781,103.50040435791016,86.53752136230469,856
2008-08-20,99.6120376586914,104.81108856201172,99.6120376586914,102.45185089111328,85.66082000732422,1597
2008-08-21,92.05375671386719,107.03925323486328,92.05375671386719,102.8013687133789,85.95304870605469,2810
2008-08-22,109.22372436523438,122.24319458007812,99.17514038085938,115.64608001708984,96.692626953125,182268
2008-08-25,119.44706726074219,119.44706726074219,109.22372436523438,110.35964965820312,92.27259063720703,32569
2008-08-26,110.97130584716797,117.52472686767578,106.77711486816406,109.26741027832031,91.35936737060547,28908
2008-08-27,113.54898071289062,114.90335845947266,104.85477447509766,105.33535766601562,88.07173156738281,7501
2008-08-28,113.28684997558594,116.65093994140625,105.11691284179688,106.68973541259766,89.20414733886719,31063
2008-08-29,112.50043487548828,112.50043487548828,105.11691284179688,106.42759704589844,88.9849853515625,6290
2008-09-01,100.70427703857422,106.55866241455078,100.70427703857422,104.85477447509766,87.66991424560547,1332
2008-09-02,104.85477447509766,106.51497650146484,102.7139892578125,103.80622863769531,86.79320526123047,1103
2008-09-04,100.70427703857422,107.17031860351562,100.70427703857422,104.37419128417969,87.26809692382812,2264
2008-09-05,98.34503936767578,104.85477447509766,98.34503936767578,103.19457244873047,86.28179931640625,1765
2008-09-08,100.70427703857422,103.98098754882812,100.70427703857422,102.93244171142578,86.0626449584961,1385
2008-09-09,100.70427703857422,106.55866241455078,100.70427703857422,103.98098754882812,86.93934631347656,1415
2008-09-10,97.07804870605469,110.97130584716797,97.07804870605469,107.21400451660156,89.64249420166016,6467
2008-09-11,110.97130584716797,113.5926742553711,106.86449432373047,107.30138397216797,89.71553802490234,8614
2008-09-12,115.34025573730469,117.08782958984375,103.10719299316406,104.59263610839844,87.45074462890625,7888
2008-09-15,113.5926742553711,113.5926742553711,92.40327453613281,100.48582458496094,84.01702117919922,5795
2008-09-16,88.25276947021484,102.23340606689453,88.25276947021484,100.70427703857422,84.19966125488281,2676
2008-09-17,93.0586166381836,103.5440902709961,93.0586166381836,100.61689758300781,84.1266098022461,3348
2008-09-18,88.25276947021484,101.7965087890625,88.25276947021484,100.61689758300781,84.1266098022461,1956
2008-09-19,99.6120376586914,104.85477447509766,99.6120376586914,101.66544342041016,85.00328826904297,4059
2008-09-22,101.09748077392578,103.45671081542969,100.66058349609375,100.9664077758789,84.41881561279297,1320
2008-09-23,89.30131530761719,108.26255798339844,89.30131530761719,104.85477447509766,87.66991424560547,4966
2008-09-24,99.83048248291016,106.60235595703125,99.83048248291016,104.85477447509766,87.66991424560547,1187
2008-09-25,98.73825073242188,108.34993743896484,98.73825073242188,104.89846801757812,87.70645904541016,3650
2008-09-26,100.48582458496094,105.64118957519531,100.48582458496094,104.85477447509766,87.66991424560547,1544
2008-09-29,89.12655639648438,115.34025573730469,89.12655639648438,105.64118957519531,88.32745361328125,6034
2008-09-30,89.43238830566406,121.45677947998047,89.43238830566406,105.11691284179688,87.88909149169922,1740
2008-10-01,91.74793243408203,108.34993743896484,91.74793243408203,104.85477447509766,87.66991424560547,1412
2008-10-03,92.05375671386719,108.96158599853516,92.05375671386719,104.85477447509766,87.66991424560547,943
2008-10-06,89.12655639648438,108.34993743896484,89.12655639648438,104.76739501953125,87.59685516357422,29611
2008-10-07,94.4129867553711,109.13634490966797,94.4129867553711,96.11687469482422,80.36408996582031,1981
2008-10-08,89.12655639648438,104.68001556396484,86.50518798828125,97.12173461914062,81.20426177978516,2443
2008-10-10,80.65079498291016,102.45185089111328,79.77700805664062,91.92268371582031,76.85729217529297,3020
2008-10-13,79.5148696899414,91.74793243408203,79.5148696899414,86.76732635498047,72.5468521118164,1488
2008-10-14,78.64108276367188,95.24308776855469,78.64108276367188,88.2090835571289,73.75232696533203,2602
2008-10-15,85.63140106201172,91.57317352294922,83.88381958007812,88.60228729248047,74.0810775756836,1797
2008-10-16,83.097412109375,86.06829833984375,80.82555389404297,83.31585693359375,69.66107177734375,2680
2008-10-17,78.85952758789062,90.00035095214844,73.048828125,78.77214813232422,65.8620376586914,2504
2008-10-20,74.44689178466797,83.0100326538086,74.44689178466797,76.10709381103516,63.63375473022461,2055
2008-10-21,65.53423309326172,85.76246643066406,65.53423309326172,77.81098175048828,65.05838012695312,1333
2008-10-22,72.69931030273438,81.262451171875,72.69931030273438,75.2332992553711,62.90317153930664,840
2008-10-23,64.09248352050781,87.33528900146484,64.09248352050781,78.55370330810547,65.67937469482422,925
2008-10-24,69.99056243896484,86.94208526611328,69.99056243896484,71.82552337646484,60.05389404296875,1134
2008-10-27,63.13131332397461,75.14591979980469,62.912864685058594,65.44685363769531,54.720645904541016,1240
